ngram,log_prob
wde,-10.4852454493045
naa,-10.486704182021912
dah,-10.486762575614204
eaa,-10.487143607994051
vou,-10.48806480405547
iki,-10.488437976836012
umu,-10.489510927846565
otd,-10.489722867288451
keu,-10.490264074360788
cyi,-10.490289189016167
rru,-10.491123912440377
ryg,-10.49218856726168
ckg,-10.493103230892888
ntv,-10.493279546649676
oty,-10.49415318794111
fmy,-10.494161592043993
fos,-10.49447819803049
uno,-10.49611044851418
gta,-10.496554028266143
xch,-10.496778700666646
eic,-10.497863454918825
ksf,-10.500318328171753
fev,-10.50088222312179
lke,-10.501257389377024
eow,-10.501985557079683
otg,-10.505535195590372
ryn,-10.505906442914783
ouo,-10.506289170291408
tbi,-10.50674863658119
yve,-10.50864830137475
anj,-10.510881966323385
fsh,-10.51387463523976
rkn,-10.514506265051393
fgr,-10.514978104131568
omr,-10.517363581634967
jam,-10.517957255157787
tah,-10.518468039021236
onk,-10.519200234851718
pbe,-10.519843861248827
egg,-10.520254964491839
smy,-10.520421753854516
okf,-10.521230213667607
ysf,-10.521794508774365
epp,-10.5229154058398
wye,-10.523887482511366
hgr,-10.525230328593434
oko,-10.526618386316581
oab,-10.526650218566415
fvi,-10.526734144809767
xes,-10.527718633404065
fsi,-10.528263414099847
kgr,-10.528634498511313
amc,-10.528999919271278
fue,-10.529263917334891
ydu,-10.530012774492013
ssn,-10.530599480676518
dut,-10.53350613383317
yem,-10.533852935610287
khe,-10.534342742962526
uou,-10.535285130481887
yqu,-10.536035590794544
cku,-10.538182035218933
hia,-10.540230420597775
fsc,-10.54052380909025
tph,-10.54141036520097
yce,-10.541595408150554
xtu,-10.541727602652925
tgi,-10.542377078319683
uee,-10.543053451456403
ixt,-10.543450666250374
djo,-10.543659635136844
exu,-10.544416408960908
acq,-10.544528354096126
ulp,-10.544843635369409
rtd,-10.546359551299297
dpi,-10.547136094422436
mya,-10.547948714605653
dob,-10.548602244652113
lux,-10.548702825655404
kef,-10.550660251540657
gos,-10.551164294270432
shw,-10.553854838902106
ewb,-10.554039224971369
iwi,-10.554723534960734
nyb,-10.554884266946447
oym,-10.555575113260625
idc,-10.5559415746038
bmi,-10.55595051436323
mfr,-10.55632605644475
iin,-10.556406548099746
ygi,-10.556460212802696
llk,-10.55715513260918
gaw,-10.557229723515391
eeu,-10.557757986333945
bow,-10.558235752309374
fbo,-10.558671913026574
etd,-10.559251763537038
lft,-10.55965845724248
sms,-10.560855574726887
nyf,-10.561119133004741
apu,-10.561200011404111
wep,-10.56160749838365
eeh,-10.561901231675934
uba,-10.562243030018243
adn,-10.56287896581016
wir,-10.563566351116675
avy,-10.563803593698328
ewd,-10.56398681952467
tdu,-10.564338346643199
hwo,-10.564455549815031
lce,-10.564753127266266
deu,-10.56631761610293
fly,-10.566907943782045
gum,-10.567176115829579
ntk,-10.567323791816678
lcr,-10.567359960689148
cse,-10.56804440174313
jap,-10.568533144086091
ilu,-10.569571760163273
yga,-10.571010696324493
adf,-10.5713283876492
mab,-10.572239662543364
ctb,-10.572930483739054
nky,-10.572939576673388
hdr,-10.574626229765359
stv,-10.57520629468208
ttw,-10.575431122340474
meu,-10.575531399622436
ugs,-10.57589004915882
dds,-10.576933295299826
ymb,-10.57719199404658
pio,-10.577268094651616
gey,-10.57751470039878
ctd,-10.577858832268635
lyy,-10.579093199020052
byw,-10.580350465851318
hba,-10.581251665424135
usn,-10.583457682531916
rsg,-10.584950496917005
hho,-10.585892698884921
agl,-10.587635194228172
psh,-10.589007970992055
ycu,-10.589158906716825
upc,-10.590441238763733
fba,-10.590811448028745
eog,-10.592661461605315
emm,-10.592791307243766
hbu,-10.594722431113937
ivo,-10.596170123042551
wic,-10.597542248624142
kwa,-10.597685157249854
ghc,-10.599106033799599
uln,-10.599451453184173
fbu,-10.599554168446662
nyl,-10.599834354616638
tsv,-10.59996513503339
tki,-10.602959074546794
unp,-10.604675271139563
omn,-10.60637247960839
abb,-10.606801935256456
lom,-10.608273513514868
pup,-10.609087105252945
awn,-10.609398267004561
lbr,-10.610002008332327
asv,-10.610143562948267
dgu,-10.610275698670721
shb,-10.611056284779414
deq,-10.611478306774913
xib,-10.61168938457992
adp,-10.611881598650266
rkc,-10.611991902095156
nui,-10.61351533342142
ybi,-10.615271892534551
ilk,-10.616173484617326
cde,-10.616736996896543
psc,-10.61789984851687
mia,-10.618299395702048
gga,-10.62018195088148
ftt,-10.620226438542518
anv,-10.620925790399031
gmi,-10.620970311164797
iaw,-10.621768841402645
icg,-10.624586283347968
ghq,-10.62498531864554
odb,-10.625240784824804
cyb,-10.625259947419421
pau,-10.625365348254102
isj,-10.625614521670503
eeq,-10.62588612751777
keb,-10.627760620258389
nsg,-10.628298666203838
hyi,-10.6283755535479
htm,-10.628500508091841
orj,-10.628558184686375
rvo,-10.630212996524534
csc,-10.630524381499997
quo,-10.630713828043726
uwo,-10.631449477689241
olc,-10.63158124502688
nyr,-10.63166802812223
afl,-10.634774675460484
tbl,-10.635206828978458
wab,-10.635484279660153
ulc,-10.635626260944676
gye,-10.637764870759383
mdi,-10.638450710778503
rkp,-10.639337824060172
eeb,-10.63970066641563
kse,-10.640413775992442
gvi,-10.640575917295699
ceg,-10.640913255441463
ewl,-10.641383772678376
idp,-10.64222476509894
osy,-10.642344964630306
wsh,-10.64289741851446
boy,-10.643622571096545
mho,-10.643775473062284
dke,-10.643869828492754
ags,-10.644240829255283
ghw,-10.645667534947757
tox,-10.646052246891287
cma,-10.648226366592972
fcr,-10.650071216584347
lks,-10.65072296084202
ewf,-10.65083763316598
mev,-10.6509588724942
uec,-10.651067017270668
tpi,-10.652053968932773
tsk,-10.652454273432028
uef,-10.65371858121141
pma,-10.654053808692685
bev,-10.654274068304044
edj,-10.654454914698542
hiv,-10.655270773994918
fna,-10.655395843523864
ipw,-10.656653991182921
rik,-10.659366694030183
rju,-10.661483881080498
wfo,-10.661871414435574
dhu,-10.662577309684185
fcl,-10.662895622628284
swr,-10.662902255225509
irn,-10.664113441423366
ubb,-10.664674734471259
nsk,-10.665389261160982
psf,-10.66571179622284
aes,-10.666097644895117
rmf,-10.666224075978702
nbl,-10.666836494785786
ykn,-10.66752258287843
rdb,-10.667935795008752
ksc,-10.671097180037156
rls,-10.67148511266214
pps,-10.672251387250117
dyw,-10.67262637302514
rub,-10.674459799884087
oqu,-10.674734936279656
kbe,-10.67702284011738
myp,-10.678153605119538
dki,-10.678359030021463
elr,-10.678705990833532
zar,-10.681276573598497
ldg,-10.68211462099722
thv,-10.682347912350439
yva,-10.682449360351661
gyp,-10.683914740588943
tjo,-10.684473707361912
skt,-10.685331397042718
aza,-10.68587079608386
rhu,-10.687048986458827
bbe,-10.68766409817537
dsd,-10.688575566757097
eyn,-10.689007784329215
icn,-10.689092888539372
nkn,-10.69016241464375
nil,-10.690469177750051
ipr,-10.690608956592877
lyv,-10.690748754976557
gnt,-10.691117097948952
fag,-10.691622084703782
fib,-10.694352744099444
tni,-10.695037431771688
gil,-10.695715734670205
auc,-10.695808266178107
lgi,-10.696613994780316
iph,-10.696710039784335
gss,-10.69764352876694
xth,-10.697959465005395
ldy,-10.699121045022112
mut,-10.700153164674466
wsp,-10.70082805864532
unw,-10.70113466603696
wpr,-10.70135520587803
raz,-10.703943288346839
gnu,-10.705018447606808
fyt,-10.705727786515414
pei,-10.706711312535193
yju,-10.707498136907722
ksp,-10.707529345350649
otj,-10.708417460281131
kra,-10.708577127063837
htp,-10.709250784982222
euk,-10.709869282955337
oaf,-10.712643325697485
nny,-10.712723493981212
etn,-10.713100022324648
gsf,-10.715578883458095
idh,-10.716925628474494
nhu,-10.71716018248163
raa,-10.717818627943757
idb,-10.71834429450104
shf,-10.718838673145537
idf,-10.719610532593176
gsm,-10.720372450767725
bid,-10.720657002258534
vib,-10.721163071586773
ckd,-10.721444331916155
dnu,-10.723189913856231
chg,-10.723292068437337
hfi,-10.724416458116245
gau,-10.725107933243637
hae,-10.725220872560051
tyg,-10.725976482291816
nog,-10.727783078093454
xua,-10.727853852757569
lsd,-10.727977720474085
byu,-10.729823396325672
owu,-10.73086286611234
gcr,-10.732077540377409
fge,-10.732372552366632
fpl,-10.734892584026053
uew,-10.73681892012517
lfl,-10.737308229440917
mur,-10.73767626206062
moi,-10.737747740411645
lpf,-10.73821247427051
dsr,-10.738681001583313
ysy,-10.73878117330635
hfa,-10.74046054306025
nph,-10.740600319239391
tiw,-10.742311472101948
ggo,-10.742465870943185
laf,-10.742516145478067
epy,-10.742760372035328
nyh,-10.74286813801084
atk,-10.743540141198496
ckm,-10.745223927956921
kss,-10.750596422077507
ucl,-10.750799177377898
oob,-10.752252252553896
rua,-10.75226675771048
idr,-10.752462597920001
wmu,-10.754317727739302
ueb,-10.755317511505748
psu,-10.75592150149642
umt,-10.756908317928522
oyi,-10.756915604327729
iah,-10.759425281393424
kwe,-10.759560428128284
fdo,-10.760748313302626
cys,-10.761425124851087
rmw,-10.763131991188601
atv,-10.763839766292364
wnw,-10.764092926670815
lra,-10.76430210750841
yav,-10.76503642167365
nip,-10.765367039049503
fbr,-10.765473594604545
ffu,-10.766032278477525
nje,-10.767986449929264
loi,-10.76862025925495
rtg,-10.769195457179448
rdm,-10.769748844291534
wsu,-10.769996122844702
lkn,-10.773705247724864
msm,-10.774179587086508
kdo,-10.774524365458602
gib,-10.775425799467348
edk,-10.775722745748237
myb,-10.77720136547745
gys,-10.777617853964962
ksb,-10.77770340432349
ndq,-10.77816475848051
faf,-10.778682174760888
rao,-10.779665631167614
msl,-10.780429967639625
tke,-10.780814220729104
mok,-10.781698937033672
bos,-10.784462645600522
wmo,-10.786562029677746
kpl,-10.78696366399698
itg,-10.787102584435216
xhi,-10.787320390453532
shp,-10.787639674658625
usg,-10.788883977248567
shl,-10.78941826177154
pss,-10.789903880502628
usy,-10.789964128725323
gbr,-10.790615794545536
nru,-10.79171290804093
ntj,-10.792260029347597
osw,-10.792803673817511
shy,-10.792939631127126
lsr,-10.793343835614765
byg,-10.793736863902744
gsl,-10.794939582645613
lci,-10.796246057074022
oyt,-10.797102818719248
wwi,-10.797372129947929
xit,-10.798070400996536
dyf,-10.7981235502815
wnb,-10.798658997060063
bie,-10.79926314288656
npi,-10.799457002848053
rnu,-10.800495363320863
ayy,-10.800628564468113
cch,-10.800723719008673
hcl,-10.800948319629743
kpr,-10.802083514601371
elh,-10.802579137876835
cpa,-10.802689733510709
wnp,-10.803517682362536
pef,-10.804052206934756
iad,-10.804522060849395
yef,-10.804644335463045
kla,-10.805091529329035
dtw,-10.80572635286177
hob,-10.807096803410834
yph,-10.807177251314156
umn,-10.80779423367692
nir,-10.808403925494686
wim,-10.809693554905017
pip,-10.811523381582093
kfr,-10.81177351290234
fbi,-10.81337198179427
ulu,-10.814035229418167
mne,-10.814397887940567
aze,-10.816530200220482
ilf,-10.818659318447542
gob,-10.819322205519352
inq,-10.819531629603887
gby,-10.820024336963147
rnc,-10.82153500806207
eeg,-10.821939276206193
axe,-10.822277587646484
ybl,-10.822954554084689
hdo,-10.823776088453313
kpa,-10.823916322878757
pgr,-10.824851721953099
osl,-10.824925811769488
psp,-10.825167616727668
bay,-10.825510924186274
wnc,-10.826182274718905
bai,-10.827053360017294
anx,-10.827745300115854
snu,-10.828152087207538
uot,-10.828253809841303
pca,-10.82891134411157
hye,-10.829553640106768
ghr,-10.829910214100629
lna,-10.831102329029914
olk,-10.831479081817829
yov,-10.831604697629883
hpl,-10.831962003858862
eoi,-10.83206018726948
bsa,-10.832119101943375
gfe,-10.832849932411454
ckr,-10.832987514002468
aal,-10.833058277620562
tci,-10.833958985464713
weo,-10.834128204519182
mch,-10.83433287977505
iis,-10.835392350020925
xid,-10.835632757848343
eze,-10.835782549323122
dci,-10.83694222127385
sak,-10.83740409772419
nkl,-10.837637090717685
yup,-10.837937297309475
kca,-10.837964952449875
gcu,-10.838245497816098
gnm,-10.838613091838337
ebt,-10.839052010050406
pyt,-10.839075740848235
dsk,-10.84419893445432
cav,-10.844290375020998
cev,-10.84474770331711
eiw,-10.845985526737083
xts,-10.846830195414238
ogg,-10.847639674739957
glu,-10.847982804566094
lah,-10.848230250288939
xtt,-10.849164710366843
iao,-10.84925660615708
lyz,-10.850344014714036
esq,-10.850632056194
mah,-10.852482299215746
icv,-10.852530403120188
tue,-10.85358526188499
msb,-10.854251639545053
esj,-10.854978738472578
hov,-10.856172970114478
nxi,-10.856667968826724
cdi,-10.856760556760166
ltw,-10.8583761864113
kho,-10.859142609070386
dkn,-10.861198714385432
rnh,-10.861271502829895
hfu,-10.861582935442643
ttu,-10.863514364267424
pwh,-10.86361164171494
ifw,-10.864674203155523
wbe,-10.865404862039354
unr,-10.866221395878455
hak,-10.86671732883198
saa,-10.867197235788048
ilc,-10.867364037048802
dsn,-10.870354903695175
uda,-10.871052972603733
uep,-10.871281685928915
azo,-10.871379721940889
rak,-10.872655065475426
poe,-10.872683697615823
omg,-10.872769598956141
dip,-10.873579888863258
odl,-10.873596265124231
yau,-10.873796896088813
yfl,-10.874042621491913
alj,-10.877649437722642
oel,-10.87800302270801
dja,-10.878122283047302
rmc,-10.87887930092686
maa,-10.879192149539499
obb,-10.879476267940547
upb,-10.880737244993844
sni,-10.881933757920713
uph,-10.88216497370387
cai,-10.882718457152738
nuc,-10.883532717078895
idm,-10.884575275910342
pfu,-10.884612530264448
hah,-10.884860928099696
tgu,-10.885188079381093
pep,-10.8861577382532
liq,-10.886920865952368
utg,-10.887456232307212
cfo,-10.88760153618978
efs,-10.888025113681724
axa,-10.888207888789925
wot,-10.888457181423373
hut,-10.888648347871749
wop,-10.888785511535232
tyn,-10.889371786481703
pod,-10.890636982526932
lms,-10.891745343682757
geg,-10.893172186930379
eyg,-10.89407022238168
myh,-10.895399959766353
uxu,-10.895462726919066
xti,-10.895826854116486
mhi,-10.896605777984655
byn,-10.896899078582157
fot,-10.8974985173075
xie,-10.898446615309485
vev,-10.899534258904808
hna,-10.900068014772508
wef,-10.901540471685216
amf,-10.90172573406359
olp,-10.903124730554085
bth,-10.903508532432676
csp,-10.904669269272036
sog,-10.906055475895073
cow,-10.906554642550953
hbr,-10.906986326463464
yjo,-10.907138729994442
xur,-10.907884148458582
lug,-10.907901096246682
oag,-10.908036688892684
ayg,-10.908185014403886
fpu,-10.908278258844254
kch,-10.909431818041183
weg,-10.911470762574655
ilp,-10.911755696180673
rdd,-10.914980674000331
oov,-10.915010544044305
pyr,-10.915023345764856
hva,-10.915625211566956
amy,-10.915629481412665
jer,-10.915885705524756
rnf,-10.915898518453854
awt,-10.917450095881287
wra,-10.917569876853367
xto,-10.917835157217759
egn,-10.91789078944595
gah,-10.91851151262977
enz,-10.91858431231291
wsw,-10.919081204604598
caf,-10.92215370686078
otn,-10.923977637850582
umc,-10.925576310991007
bak,-10.926314027081435
dtu,-10.927652796304868
mye,-10.929088565358137
bvi,-10.929776908361946
wsf,-10.930444057364523
dyb,-10.931055279155185
amh,-10.931185374558664
nuo,-10.931510687132695
myl,-10.931662535891624
akt,-10.93224411293659
eez,-10.932917254819056
odh,-10.933312665453801
fif,-10.933534337601603
miu,-10.933747363019819
hty,-10.935061297877585
uyi,-10.93561871877527
xas,-10.936019557055463
yaw,-10.9360892844649
weu,-10.936215677788015
odg,-10.936477231944293
mlo,-10.937362664457384
yow,-10.937388846808735
sok,-10.938139699192389
yki,-10.938179003506043
izo,-10.938331868301796
pia,-10.93891733817993
ehy,-10.939328245591662
wos,-10.939800560512037
gyc,-10.940233711913972
gaz,-10.940343123259163
fhu,-10.940675807278078
ouu,-10.94087722243919
wsc,-10.941017361264443
riu,-10.941902441154669
noe,-10.942314577253102
bbi,-10.942696173778625
iba,-10.944382203841615
gow,-10.944733818194619
ufo,-10.945301056878797
rdh,-10.946084286994871
fga,-10.946172328726709
iho,-10.946546592587096
dgl,-10.949033497937824
gsb,-10.949174784529077
ako,-10.94942208410728
bic,-10.9498903543873
mwo,-10.950053858863047
zeo,-10.950367685584652
ayu,-10.95081870768796
ilv,-10.95210213789728
ssk,-10.952505209217568
ulb,-10.953001520131085
hgo,-10.953866221098222
tts,-10.95393276753768
nak,-10.95433213919825
ifs,-10.95548233283734
neq,-10.955944559176471
ojo,-10.956776215532429
lyk,-10.957537320016291
wol,-10.958588685551724
ipu,-10.95867337748487
dyc,-10.958869533715019
unb,-10.95902559456123
vul,-10.959400239990478
wsy,-10.961163849819279
feo,-10.961221945574506
iry,-10.962505381602366
skf,-10.962939528856714
cag,-10.964099671160243
enk,-10.96522077767515
pwa,-10.965427198253321
mla,-10.96591200539487
rkb,-10.96666212389935
upg,-10.966841876560174
oxy,-10.967871583004985
idy,-10.968767255257841
uas,-10.969884593945695
kfa,-10.970186669931374
daa,-10.970385097841813
wli,-10.97121080024333
eee,-10.97186552978441
rnw,-10.972123023647766
adg,-10.974031447064746
kpo,-10.97712793708835
fim,-10.977332288873846
ngq,-10.977418583278615
iom,-10.977464004377632
ssg,-10.977559395401409
ghm,-10.977831991334149
pfr,-10.979032297010576
ghf,-10.9792142872564
sya,-10.979587470835193
iaf,-10.979660303384092
hyw,-10.980666845995493
rkh,-10.980953964625312
fcu,-10.981323238322862
cui,-10.98242731347562
pum,-10.98257796366844
oet,-10.984753507040995
rdy,-10.98674122415732
ikn,-10.990572065700938
caa,-10.991552803266512
